person_age,gender,marital_status,income,no.of_dependents,person_emp_length,employment_stability,person_home_ownership,home_value,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,assets_worth,debt-asset_ratio,debt-income_ratio,tax,no.of _credit _cards,creditcard_usage%,cb_person_default_on_file,c_ length,defaulted_90d,defaulted_180d,defaulted_365d
23,Female,Un-Married,42000,4,3,2,MORTGAGE,4554614,EDUCATION,A,11000,6.54,0,1620718,0.68%,26.00%,7,1,19,N,3,Non-def,Non-def,Non-def
21,Male,Un-Married,42000,4,5,2,OWN,4561420,VENTURE,B,12250,8.88,0,5120802,0.24%,29.00%,7,1,68,N,4,Non-def,Non-def,Non-def
25,Male,Married,32000,6,9,3,RENT,-,VENTURE,C,5000,14.27,1,1424030,0.35%,16.00%,7,1,27,Y,4,Y,Y,Y
23,Female,Un-Married,32000,4,4,2,RENT,-,HOMEIMPROVEMENT,B,5000,12.69,1,6181085,0.08%,16.00%,7,0,57,N,4,Non-def,Non-def,Non-def
26,Female,Married,32000,5,3,2,RENT,-,VENTURE,A,5000,6.03,0,5856918,0.09%,16.00%,7,1,23,N,2,Non-def,Non-def,Non-def
22,Female,Un-Married,36000,5,3,2,MORTGAGE,6802443,DEBTCONSOLIDATION,D,7000,14.84,1,5195963,0.13%,19.00%,7,0,68,N,3,Non-def,Non-def,Non-def
23,Male,Un-Married,32000,1,3,2,RENT,-,DEBTCONSOLIDATION,C,5000,14.79,0,4427671,0.11%,16.00%,7,0,54,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,4,6,3,MORTGAGE,7394245,VENTURE,B,9250,11.12,0,6828937,0.14%,22.00%,7,1,8,N,4,Non-def,Non-def,Non-def
26,Female,Married,32000,5,3,2,RENT,-,DEBTCONSOLIDATION,A,5000,7.49,0,5604186,0.09%,16.00%,7,0,47,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,32000,2,1,1,RENT,-,MEDICAL,A,5000,,0,5862632,0.09%,16.00%,7,2,15,N,3,Non-def,Non-def,Non-def
26,Male,Married,32000,0,10,3,RENT,-,PERSONAL,C,5000,12.53,0,4326605,0.12%,16.00%,7,2,31,Y,3,N,N,Y
21,Male,Un-Married,32000,4,3,2,RENT,-,EDUCATION,A,5000,7.68,0,7731369,0.06%,16.00%,7,1,20,N,4,Non-def,Non-def,Non-def
24,Male,Un-Married,32004,4,3,2,RENT,-,DEBTCONSOLIDATION,C,5000,13.23,0,4667199,0.11%,16.00%,7,2,55,N,2,Non-def,Non-def,Non-def
25,Male,Married,32004,3,5,2,RENT,-,DEBTCONSOLIDATION,C,5000,14.35,0,1777027,0.28%,16.00%,7,1,21,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,5,8,3,MORTGAGE,7959347,PERSONAL,B,12000,10.38,0,2426210,0.49%,29.00%,7,2,1,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,32400,6,0,1,RENT,-,MEDICAL,B,5000,,0,7869614,0.06%,15.00%,7,3,49,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,42000,6,7,3,MORTGAGE,9387323,MEDICAL,C,4200,13.23,0,1015588,0.41%,10.00%,7,3,62,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,36000,0,8,3,MORTGAGE,8607619,HOMEIMPROVEMENT,A,6000,7.14,1,1089471,0.55%,17.00%,7,2,64,N,4,Non-def,Non-def,Non-def
22,Female,Un-Married,32760,5,3,2,RENT,-,PERSONAL,C,5000,13.48,0,4056361,0.12%,15.00%,7,3,47,Y,3,Y,Y,Y
22,Female,Un-Married,32968,4,2,2,RENT,-,DEBTCONSOLIDATION,D,5000,14.61,1,1594110,0.31%,15.00%,7,0,15,N,3,Non-def,Non-def,Non-def
26,Female,Married,33000,1,2,2,RENT,-,MEDICAL,B,5000,12.69,0,7919459,0.06%,15.00%,7,3,31,N,4,Non-def,Non-def,Non-def
26,Female,Married,36000,4,2,2,MORTGAGE,6961791,HOMEIMPROVEMENT,B,6000,11.49,1,2528559,0.24%,17.00%,7,0,31,N,2,Non-def,Non-def,Non-def
23,Male,Un-Married,33000,4,5,2,RENT,-,PERSONAL,B,5000,10.62,0,2007339,0.25%,15.00%,7,3,26,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,42000,6,0,1,MORTGAGE,7177581,DEBTCONSOLIDATION,A,11000,7.88,0,6650932,0.17%,26.00%,7,3,6,N,2,Non-def,Non-def,Non-def
22,Male,Un-Married,33000,2,1,1,RENT,-,DEBTCONSOLIDATION,B,5000,10.25,0,4342680,0.12%,15.00%,7,3,70,N,4,Non-def,Non-def,Non-def
24,Female,Un-Married,33000,0,8,3,RENT,-,MEDICAL,C,5000,,0,3415698,0.15%,15.00%,7,0,3,N,3,Non-def,Non-def,Non-def
21,Female,Un-Married,33000,2,5,2,RENT,-,EDUCATION,C,5000,12.84,0,2572518,0.19%,15.00%,7,3,1,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,2,7,3,OWN,8473323,MEDICAL,A,3000,7.51,0,8293892,0.04%,7.00%,7,1,55,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,33017,3,1,1,RENT,-,PERSONAL,B,5000,,0,7524805,0.07%,15.00%,7,2,22,N,4,Non-def,Non-def,Non-def
26,Female,Married,33280,2,11,3,RENT,-,DEBTCONSOLIDATION,D,5000,14.11,1,6274334,0.08%,15.00%,7,1,62,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,33600,6,3,2,RENT,-,VENTURE,C,5000,13.49,0,6324604,0.08%,15.00%,7,1,12,Y,4,Y,Y,Y
21,Male,Un-Married,33600,4,4,2,RENT,-,EDUCATION,C,5000,13.49,0,2084008,0.24%,15.00%,7,2,53,N,3,Non-def,Non-def,Non-def
21,Female,Un-Married,42000,1,3,2,MORTGAGE,9913059,EDUCATION,B,13750,11.36,0,7545810,0.18%,33.00%,7,0,18,N,4,Non-def,Non-def,Non-def
21,Male,Un-Married,33996,2,0,1,RENT,-,PERSONAL,B,5000,12.18,0,8340239,0.06%,15.00%,7,2,51,N,3,Non-def,Non-def,Non-def
25,Male,Married,33996,4,0,1,RENT,-,VENTURE,A,5000,9.38,0,2421835,0.21%,15.00%,7,1,32,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,4,3,2,MORTGAGE,6373794,MEDICAL,A,8500,7.51,0,2337431,0.36%,20.00%,7,1,32,N,4,Non-def,Non-def,Non-def
25,Male,Married,34000,2,6,3,RENT,-,VENTURE,A,5000,,0,4954911,0.10%,15.00%,7,2,30,N,2,Non-def,Non-def,Non-def
23,Male,Un-Married,34000,1,4,2,RENT,-,VENTURE,A,5000,7.88,0,7789248,0.06%,15.00%,7,2,60,N,4,Non-def,Non-def,Non-def
21,Female,Un-Married,42000,2,6,3,MORTGAGE,9225483,EDUCATION,A,3500,7.51,0,6790603,0.05%,8.00%,7,1,20,N,2,Non-def,Non-def,Non-def
22,Male,Un-Married,34000,4,3,2,RENT,-,DEBTCONSOLIDATION,A,5000,8,0,2890607,0.17%,15.00%,7,2,40,N,4,Non-def,Non-def,Non-def
25,Female,Married,34400,0,9,3,RENT,-,VENTURE,C,5000,13.49,0,3793238,0.13%,15.00%,7,3,54,N,4,Non-def,Non-def,Non-def
22,Male,Un-Married,34500,0,1,1,RENT,-,VENTURE,C,5000,,0,5395848,0.09%,14.00%,7,3,42,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,34800,6,1,1,RENT,-,HOMEIMPROVEMENT,B,5000,10.99,1,5675069,0.09%,14.00%,7,3,0,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,42000,5,7,3,MORTGAGE,7092971,EDUCATION,D,10000,14.59,0,6224318,0.16%,24.00%,7,2,31,Y,2,N,N,Y
24,Male,Un-Married,34900,5,3,2,RENT,-,DEBTCONSOLIDATION,B,5000,11.49,0,8937949,0.06%,14.00%,7,0,48,N,3,Non-def,Non-def,Non-def
22,Male,Un-Married,34992,1,1,1,RENT,-,PERSONAL,B,5000,,0,7324321,0.07%,14.00%,7,3,49,N,3,Non-def,Non-def,Non-def
24,Female,Un-Married,35000,3,4,2,RENT,-,MEDICAL,B,5000,11.71,0,3171449,0.16%,14.00%,7,0,56,N,3,Non-def,Non-def,Non-def
25,Female,Married,35000,6,0,1,RENT,-,MEDICAL,B,5000,11.71,0,6561228,0.08%,14.00%,7,2,56,N,2,Non-def,Non-def,Non-def
21,Female,Un-Married,35000,2,5,2,RENT,-,MEDICAL,B,5000,10.65,0,1504111,0.33%,14.00%,7,1,20,N,3,Non-def,Non-def,Non-def
22,Male,Un-Married,35000,4,2,2,RENT,-,MEDICAL,B,5000,11.71,0,7775965,0.06%,14.00%,7,2,24,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,35000,2,5,2,RENT,-,PERSONAL,A,5000,6.99,0,8426149,0.06%,14.00%,7,0,54,N,2,Non-def,Non-def,Non-def
26,Female,Married,29000,1,6,3,RENT,-,MEDICAL,C,5000,12.99,1,8446289,0.06%,17.00%,7,1,11,Y,2,Y,Y,Y
25,Male,Married,36000,2,6,3,MORTGAGE,5924487,MEDICAL,D,10000,,1,5476005,0.18%,28.00%,7,2,49,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,42000,1,2,2,MORTGAGE,9964456,EDUCATION,B,5200,10.25,0,4692772,0.11%,12.00%,7,0,25,N,4,Non-def,Non-def,Non-def
22,Female,Un-Married,35000,3,6,3,RENT,-,MEDICAL,B,5000,,0,6699196,0.07%,14.00%,7,3,15,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,35000,0,3,2,RENT,-,MEDICAL,B,5000,,0,5710964,0.09%,14.00%,7,1,2,N,2,Non-def,Non-def,Non-def
25,Male,Married,35000,6,3,2,RENT,-,MEDICAL,B,5000,10.36,0,3213626,0.16%,14.00%,7,3,40,N,3,Non-def,Non-def,Non-def
22,Male,Un-Married,35000,3,3,2,RENT,-,DEBTCONSOLIDATION,A,5000,7.88,0,3028995,0.17%,14.00%,7,0,2,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,35000,0,8,3,RENT,-,DEBTCONSOLIDATION,A,5000,7.88,0,4903914,0.10%,14.00%,7,0,53,N,4,Non-def,Non-def,Non-def
22,Female,Un-Married,35000,3,4,2,RENT,-,PERSONAL,C,5000,13.23,0,8885224,0.06%,14.00%,7,0,67,N,2,Non-def,Non-def,Non-def
25,Male,Married,42000,4,5,2,MORTGAGE,8334725,DEBTCONSOLIDATION,A,7000,8.59,0,6850244,0.10%,17.00%,7,3,53,N,3,Non-def,Non-def,Non-def
25,Female,Married,36000,1,2,2,MORTGAGE,9889404,DEBTCONSOLIDATION,C,13750,13.22,1,7158911,0.19%,38.00%,7,3,53,N,4,Non-def,Non-def,Non-def
26,Male,Married,42000,4,0,1,MORTGAGE,7065056,VENTURE,B,4500,11.48,0,7413100,0.06%,11.00%,7,0,33,N,3,Non-def,Non-def,Non-def
25,Female,Married,29000,6,3,2,RENT,-,DEBTCONSOLIDATION,D,5000,15.7,1,7612788,0.07%,17.00%,7,1,6,Y,3,Y,Y,Y
22,Female,Un-Married,42000,4,6,3,MORTGAGE,9790589,MEDICAL,A,5000,8.94,0,8866305,0.06%,12.00%,7,2,13,N,2,Non-def,Non-def,Non-def
23,Male,Un-Married,29000,3,1,1,RENT,-,MEDICAL,F,5000,,1,1261043,0.40%,17.00%,7,0,22,Y,3,N,N,Y
24,Female,Un-Married,29004,4,4,2,RENT,-,EDUCATION,A,5000,6.92,1,7162282,0.07%,17.00%,7,1,40,N,3,Non-def,Non-def,Non-def
23,Male,Un-Married,35004,0,4,2,RENT,-,MEDICAL,C,5000,14.72,0,2733499,0.18%,14.00%,7,3,34,Y,3,N,N,Y
25,Female,Married,42000,0,2,2,MORTGAGE,4812532,PERSONAL,A,6000,8.94,0,7299675,0.08%,14.00%,7,2,40,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,1,2,2,MORTGAGE,8568153,HOMEIMPROVEMENT,A,7000,8.59,0,1712745,0.41%,17.00%,7,0,5,N,2,Non-def,Non-def,Non-def
25,Female,Married,35004,3,3,2,RENT,-,PERSONAL,A,5000,8.94,0,5703029,0.09%,14.00%,7,3,25,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,35520,3,3,2,RENT,-,EDUCATION,C,5000,13.57,0,5182757,0.10%,14.00%,7,3,55,N,3,Non-def,Non-def,Non-def
21,Female,Un-Married,35550,0,3,2,RENT,-,PERSONAL,C,5000,,0,8790612,0.06%,14.00%,7,2,26,N,4,Non-def,Non-def,Non-def
26,Female,Married,35880,2,2,2,RENT,-,VENTURE,A,5000,7.68,0,6421182,0.08%,14.00%,7,3,38,N,4,Non-def,Non-def,Non-def
22,Male,Un-Married,30000,1,3,2,RENT,-,MEDICAL,D,5000,18.25,1,1371347,0.36%,17.00%,7,3,35,N,2,Non-def,Non-def,Non-def
21,Male,Un-Married,42000,4,5,2,OTHER,-,DEBTCONSOLIDATION,C,12000,14.26,0,7318133,0.16%,29.00%,7,3,66,Y,4,Y,Y,Y
23,Male,Un-Married,36000,4,1,1,RENT,-,EDUCATION,C,5000,14.79,0,3583676,0.14%,14.00%,7,1,44,N,2,Non-def,Non-def,Non-def
21,Male,Un-Married,36000,5,3,2,RENT,-,EDUCATION,C,5000,12.99,0,7723551,0.06%,14.00%,7,3,66,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,30000,2,7,3,RENT,-,PERSONAL,C,5000,14.17,1,3612017,0.14%,17.00%,7,1,45,Y,3,N,N,Y
26,Female,Married,36000,5,4,2,RENT,-,VENTURE,B,5000,10.37,0,2839156,0.18%,14.00%,7,0,18,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,42000,0,1,1,MORTGAGE,4206312,PERSONAL,C,5750,13.57,0,1140615,0.50%,14.00%,7,2,24,N,3,Non-def,Non-def,Non-def
22,Female,Un-Married,30000,6,2,2,RENT,-,DEBTCONSOLIDATION,D,5000,14.54,1,6106658,0.08%,17.00%,7,2,48,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,36000,0,0,1,RENT,-,EDUCATION,B,5000,,0,2602479,0.19%,14.00%,7,2,9,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,36000,2,,1,RENT,-,DEBTCONSOLIDATION,A,5000,6.17,0,5611731,0.09%,14.00%,7,3,41,N,2,Non-def,Non-def,Non-def
22,Male,Un-Married,30000,5,6,3,RENT,-,MEDICAL,E,5000,17.43,1,6662476,0.08%,17.00%,7,2,0,N,2,Non-def,Non-def,Non-def
26,Female,Married,42000,2,4,2,MORTGAGE,9784722,MEDICAL,B,15000,11.26,0,5825007,0.26%,36.00%,7,0,15,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,42000,2,7,3,OWN,4372887,PERSONAL,B,4400,11.89,0,2536848,0.17%,10.00%,7,0,16,N,4,Non-def,Non-def,Non-def
22,Male,Un-Married,30000,0,4,2,RENT,-,VENTURE,D,5000,15.21,1,3029381,0.17%,17.00%,7,3,7,Y,3,N,N,Y
24,Male,Un-Married,30000,1,1,1,RENT,-,HOMEIMPROVEMENT,D,5000,15.7,1,2123096,0.24%,17.00%,7,3,66,Y,4,Y,Y,Y
22,Male,Un-Married,36000,2,,1,RENT,-,MEDICAL,C,5000,13.48,0,6723907,0.07%,14.00%,7,0,68,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,36000,5,1,1,RENT,-,MEDICAL,C,5000,13.22,0,7955314,0.06%,14.00%,7,3,33,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,36100,5,2,2,RENT,-,EDUCATION,A,5000,7.49,0,4755982,0.11%,14.00%,7,1,30,N,4,Non-def,Non-def,Non-def
22,Male,Un-Married,42000,6,1,1,MORTGAGE,7758340,EDUCATION,A,13000,,0,1663092,0.78%,31.00%,7,0,22,N,4,Non-def,Non-def,Non-def
25,Male,Married,42000,1,9,3,OWN,7701590,HOMEIMPROVEMENT,A,8000,9.63,0,3073235,0.26%,19.00%,7,0,2,N,2,Non-def,Non-def,Non-def
26,Female,Married,36225,1,2,2,RENT,-,VENTURE,C,5000,12.84,0,2073250,0.24%,14.00%,7,2,48,N,4,Non-def,Non-def,Non-def
24,Female,Un-Married,36396,6,8,3,RENT,-,DEBTCONSOLIDATION,A,5000,6.03,0,7347663,0.07%,14.00%,7,2,43,N,3,Non-def,Non-def,Non-def
26,Female,Married,36400,1,3,2,RENT,-,MEDICAL,A,5000,8.9,0,5409966,0.09%,14.00%,7,0,27,N,4,Non-def,Non-def,Non-def
25,Male,Married,36480,5,4,2,RENT,-,DEBTCONSOLIDATION,A,5000,6.54,0,3728546,0.13%,14.00%,7,2,4,N,2,Non-def,Non-def,Non-def
22,Female,Un-Married,36996,4,3,2,RENT,-,VENTURE,B,5000,9.99,0,7575926,0.07%,14.00%,7,2,49,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,42000,2,3,2,MORTGAGE,5546185,EDUCATION,C,5400,11.78,0,7454507,0.07%,13.00%,7,3,25,N,4,Non-def,Non-def,Non-def
24,Male,Un-Married,42000,2,1,1,OWN,7789606,VENTURE,B,7500,10.51,0,1154731,0.65%,18.00%,7,0,36,N,3,Non-def,Non-def,Non-def
22,Male,Un-Married,36996,0,0,1,RENT,-,MEDICAL,A,5000,5.42,0,6779037,0.07%,14.00%,7,0,62,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,42000,3,2,2,MORTGAGE,5549644,PERSONAL,C,2000,11.28,0,1849664,0.11%,5.00%,7,0,16,N,2,Non-def,Non-def,Non-def
22,Female,Un-Married,37000,6,4,2,RENT,-,PERSONAL,B,5000,10.65,0,5298781,0.09%,14.00%,7,2,40,N,4,Non-def,Non-def,Non-def
26,Female,Married,36000,3,10,3,MORTGAGE,8290855,HOMEIMPROVEMENT,C,5000,12.29,1,3551201,0.14%,14.00%,7,0,0,Y,3,N,Y,Y
22,Female,Un-Married,37500,5,4,2,RENT,-,PERSONAL,C,5000,11.03,0,4775445,0.10%,13.00%,7,2,58,Y,3,N,Y,Y
26,Male,Married,42000,0,11,3,MORTGAGE,8198139,EDUCATION,D,15075,12.92,0,8559077,0.18%,36.00%,7,2,42,N,2,Non-def,Non-def,Non-def
23,Male,Un-Married,31516,2,,1,RENT,-,DEBTCONSOLIDATION,B,5000,9.91,1,5904425,0.08%,16.00%,7,0,18,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,42000,0,1,1,OWN,4700254,PERSONAL,B,5400,,0,8070973,0.07%,13.00%,7,0,6,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,42048,2,7,3,MORTGAGE,6682708,EDUCATION,A,8500,7.74,0,3659382,0.23%,20.00%,7,0,31,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,32000,5,,1,RENT,-,PERSONAL,B,5000,9.91,1,2743343,0.18%,16.00%,7,0,6,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,38000,4,8,3,RENT,-,MEDICAL,C,5000,13.99,0,4344116,0.12%,13.00%,7,2,57,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,32000,2,5,2,RENT,-,HOMEIMPROVEMENT,B,5000,,1,7853425,0.06%,16.00%,7,3,25,N,4,Non-def,Non-def,Non-def
22,Female,Un-Married,38000,1,0,1,RENT,-,EDUCATION,A,5000,7.29,0,8110119,0.06%,13.00%,7,3,62,N,3,Non-def,Non-def,Non-def
21,Female,Un-Married,38000,6,0,1,RENT,-,EDUCATION,C,5000,,0,5637945,0.09%,13.00%,7,3,37,Y,4,N,Y,Y
23,Male,Un-Married,42179,6,1,1,MORTGAGE,4700036,EDUCATION,A,10000,5.42,0,8805236,0.11%,24.00%,7,2,58,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,38000,1,0,1,RENT,-,MEDICAL,B,5000,11.58,0,8439762,0.06%,13.00%,7,0,47,N,3,Non-def,Non-def,Non-def
25,Male,Married,32000,6,1,1,RENT,-,EDUCATION,D,5000,15.37,1,6694834,0.07%,16.00%,7,3,66,Y,3,Y,Y,Y
23,Female,Un-Married,32000,5,2,2,RENT,-,VENTURE,E,5000,13.93,1,2293125,0.22%,16.00%,7,3,1,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,38004,4,5,2,RENT,-,VENTURE,A,5000,6.91,0,5383286,0.09%,13.00%,7,0,60,N,2,Non-def,Non-def,Non-def
25,Female,Married,42240,3,10,3,OWN,5465974,HOMEIMPROVEMENT,A,8000,6.62,0,1551485,0.52%,19.00%,7,0,5,N,4,Non-def,Non-def,Non-def
23,Male,Un-Married,42240,6,3,2,MORTGAGE,4948616,EDUCATION,C,5500,12.73,0,1851962,0.30%,13.00%,7,0,65,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,42252,6,3,2,MORTGAGE,5871298,PERSONAL,C,8000,12.84,0,8226165,0.10%,19.00%,7,0,63,N,2,Non-def,Non-def,Non-def
26,Male,Married,32352,0,0,1,RENT,-,VENTURE,D,5000,14.84,1,4235983,0.12%,15.00%,7,2,18,N,4,Non-def,Non-def,Non-def
21,Male,Un-Married,38400,2,5,2,RENT,-,PERSONAL,B,5000,10.59,0,4981491,0.10%,13.00%,7,2,36,N,4,Non-def,Non-def,Non-def
25,Male,Married,42348,3,9,3,MORTGAGE,9746806,DEBTCONSOLIDATION,A,8000,,0,8684844,0.09%,19.00%,7,2,60,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,38400,5,3,2,RENT,-,MEDICAL,B,5000,10.99,0,3059590,0.16%,13.00%,7,3,15,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,38400,0,3,2,RENT,-,DEBTCONSOLIDATION,B,5000,11.14,0,1272449,0.39%,13.00%,7,0,1,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,39000,6,6,3,RENT,-,EDUCATION,B,5000,12.69,0,4474745,0.11%,13.00%,7,0,52,N,3,Non-def,Non-def,Non-def
22,Female,Un-Married,39000,1,4,2,RENT,-,MEDICAL,A,5000,6.99,0,1914461,0.26%,13.00%,7,3,63,N,2,Non-def,Non-def,Non-def
25,Female,Married,39000,4,9,3,RENT,-,MEDICAL,A,5000,7.49,0,7931983,0.06%,13.00%,7,1,13,N,4,Non-def,Non-def,Non-def
24,Male,Un-Married,33000,5,1,1,RENT,-,MEDICAL,F,5000,21.36,1,5763040,0.09%,15.00%,7,0,62,N,2,Non-def,Non-def,Non-def
24,Male,Un-Married,42500,1,5,2,MORTGAGE,7383743,PERSONAL,A,4800,7.51,0,2049295,0.23%,11.00%,7,3,39,N,2,Non-def,Non-def,Non-def
23,Female,Un-Married,42500,0,7,3,MORTGAGE,9903095,EDUCATION,A,7500,8.49,0,4357675,0.17%,18.00%,7,3,1,N,3,Non-def,Non-def,Non-def
23,Male,Un-Married,42500,1,2,2,MORTGAGE,4049802,EDUCATION,B,12600,,0,5432545,0.23%,30.00%,7,1,22,N,4,Non-def,Non-def,Non-def
25,Male,Married,42500,6,9,3,MORTGAGE,6755830,EDUCATION,A,2000,5.42,0,2466259,0.08%,5.00%,7,2,25,N,3,Non-def,Non-def,Non-def
24,Female,Un-Married,42500,0,8,3,MORTGAGE,8264829,DEBTCONSOLIDATION,C,10000,13.8,0,5133466,0.19%,24.00%,7,2,33,N,2,Non-def,Non-def,Non-def
26,Female,Married,39516,4,0,1,RENT,-,MEDICAL,A,5000,7.74,0,7898098,0.06%,13.00%,7,2,52,N,3,Non-def,Non-def,Non-def
24,Male,Un-Married,39862,6,8,3,RENT,-,MEDICAL,C,5000,14.22,0,2392495,0.21%,13.00%,7,3,50,N,4,Non-def,Non-def,Non-def
25,Female,Married,39996,4,3,2,RENT,-,MEDICAL,A,5000,6.92,0,4933567,0.10%,13.00%,7,3,56,N,3,Non-def,Non-def,Non-def
25,Male,Married,39996,6,2,2,RENT,-,DEBTCONSOLIDATION,C,5000,13.72,0,4292156,0.12%,13.00%,7,1,38,N,2,Non-def,Non-def,Non-def
21,Female,Un-Married,33996,6,3,2,RENT,-,PERSONAL,B,5000,9.25,1,3904761,0.13%,15.00%,7,0,48,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,33996,6,0,1,RENT,-,PERSONAL,D,5000,14.84,1,4427396,0.11%,15.00%,7,1,41,Y,2,N,N,Y
24,Female,Un-Married,33996,5,2,2,RENT,-,HOMEIMPROVEMENT,D,5000,14.96,1,5129815,0.10%,15.00%,7,1,39,N,2,Non-def,Non-def,Non-def
25,Female,Married,39996,5,0,1,RENT,-,VENTURE,C,5000,12.87,0,6700811,0.07%,13.00%,7,0,31,Y,2,Y,Y,Y
25,Male,Married,39996,6,1,1,RENT,-,DEBTCONSOLIDATION,B,5000,11.89,0,7978400,0.06%,13.00%,7,1,40,N,4,Non-def,Non-def,Non-def
23,Female,Un-Married,39996,5,6,3,RENT,-,PERSONAL,B,5000,10.2,0,2821350,0.18%,13.00%,7,3,19,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,33996,5,2,2,RENT,-,VENTURE,D,5000,12.92,1,5665786,0.09%,15.00%,7,3,43,N,4,Non-def,Non-def,Non-def
21,Male,Un-Married,42500,1,0,1,OTHER,-,EDUCATION,D,7000,14.61,0,3277396,0.21%,16.00%,7,1,32,Y,2,N,Y,Y
23,Male,Un-Married,40000,0,0,1,RENT,-,EDUCATION,B,5000,12.42,0,6159328,0.08%,13.00%,7,3,55,N,4,Non-def,Non-def,Non-def
26,Female,Married,40000,0,11,3,RENT,-,EDUCATION,B,5000,9.91,0,3238262,0.15%,13.00%,7,3,45,N,3,Non-def,Non-def,Non-def
22,Female,Un-Married,40000,5,,1,RENT,-,EDUCATION,A,5000,8.9,0,5091589,0.10%,13.00%,7,2,46,N,2,Non-def,Non-def,Non-def
24,Female,Un-Married,40000,3,5,2,RENT,-,DEBTCONSOLIDATION,B,5000,12.42,0,3103603,0.16%,13.00%,7,2,3,N,3,Non-def,Non-def,Non-def
25,Male,Married,42504,5,9,3,MORTGAGE,6571984,MEDICAL,A,10000,7.29,0,2026451,0.49%,24.00%,7,3,17,N,2,Non-def,Non-def,Non-def
21,Female,Un-Married,40000,0,4,2,RENT,-,VENTURE,A,5000,5.79,0,4008596,0.12%,13.00%,7,1,14,N,2,Non-def,Non-def,Non-def
21,Male,Un-Married,36588,3,5,2,MORTGAGE,9561258,DEBTCONSOLIDATION,D,1000,14.61,1,7378553,0.01%,3.00%,7,3,27,N,2,Non-def,Non-def,Non-def
22,Male,Un-Married,34000,0,6,3,RENT,-,PERSONAL,B,5000,,1,4506568,0.11%,15.00%,7,2,60,N,4,Non-def,Non-def,Non-def
24,Female,Un-Married,40000,0,6,3,RENT,-,MEDICAL,A,5000,6.17,0,8539856,0.06%,13.00%,7,0,54,N,3,Non-def,Non-def,Non-def
21,Male,Un-Married,40000,3,3,2,RENT,-,VENTURE,B,5000,9.25,0,8494761,0.06%,13.00%,7,1,30,N,4,Non-def,Non-def,Non-def
24,Female,Un-Married,34000,0,2,2,RENT,-,EDUCATION,C,5000,12.23,1,7061713,0.07%,15.00%,7,1,54,N,2,Non-def,Non-def,Non-def
25,Male,Married,42642,6,8,3,OWN,4642477,EDUCATION,F,10000,15.76,0,3601850,0.28%,23.00%,7,1,3,Y,3,N,Y,Y
22,Female,Un-Married,40000,4,,1,RENT,-,EDUCATION,A,5000,6.17,0,2128973,0.23%,13.00%,7,0,37,N,2,Non-def,Non-def,Non-def
23,Male,Un-Married,40000,3,2,2,RENT,-,MEDICAL,C,5000,,0,4754475,0.11%,13.00%,7,2,68,N,3,Non-def,Non-def,Non-def
23,Female,Un-Married,42806,5,7,3,MORTGAGE,7327066,EDUCATION,A,1000,7.51,0,2589713,0.04%,2.00%,7,2,23,N,2,Non-def,Non-def,Non-def
